split,pair_key,regime,subtask,template_id,context_id,subject,subject_class,direction,clean_side,corrupt_side,objective_clean_side,objective_corrupt_side,site,anchor_token_index,clean_verb,corrupt_verb,clean_source_zipf_regime,corrupt_source_zipf_regime,clean_inventory_source,corrupt_inventory_source,clean_suffix_lp,corrupt_suffix_lp,patched_suffix_lp,suffix_effect,signed_suffix_effect,clean_minus_corrupt_suffix_lp,signed_clean_minus_corrupt_suffix_lp,normalized_suffix_effect,clean_full_lp,corrupt_full_lp,patched_full_lp,full_effect,signed_full_effect,corrupt_prefix_lp,patched_prefix_lp,moves_toward_objective_clean
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|14|shrink|chat,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,chat,shrink,head,head,freqblimp_curated,freqblimp_curated,-21.624967575073242,-13.784454345703125,-19.661914825439453,-5.877460479736328,5.877460479736328,-7.840513229370117,7.840513229370117,0.7496270088187206,-48.34349822998047,-42.78424072265625,-48.66169738769531,-5.8774566650390625,5.8774566650390625,-28.999784469604492,-28.999784469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|15|open|exist,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,exist,open,head,head,freqblimp_curated,freqblimp_curated,-20.507495880126953,-14.061144828796387,-16.368528366088867,-2.3073835372924805,2.3073835372924805,-6.446351051330566,6.446351051330566,0.3579363765515411,-49.85102844238281,-37.65467834472656,-39.962059020996094,-2.3073806762695312,2.3073806762695312,-23.59353256225586,-23.59353256225586,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|16|shut|arrive,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,arrive,shut,head,head,freqblimp_curated,freqblimp_curated,-21.448726654052734,-17.520925521850586,-23.846303939819336,-6.32537841796875,6.32537841796875,-3.9278011322021484,3.9278011322021484,1.6104120868314897,-43.354759216308594,-44.42695999145508,-50.75233840942383,-6.32537841796875,6.32537841796875,-26.906034469604492,-26.906034469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|17|chip|vanish,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,vanish,chip,head,head,freqblimp_curated,freqblimp_curated,-17.075637817382812,-14.314166069030762,-18.93191146850586,-4.617745399475098,4.617745399475098,-2.761471748352051,2.761471748352051,1.6722044693127154,-45.35667037963867,-44.12644958496094,-48.74419403076172,-4.617744445800781,4.617744445800781,-29.812284469604492,-29.812284469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|18|close|testify,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,testify,close,head,head,freqblimp_curated,freqblimp_curated,-21.581512451171875,-15.416220664978027,-20.020099639892578,-4.603878974914551,4.603878974914551,-6.165291786193848,6.165291786193848,0.7467414575939743,-48.925045013427734,-40.69725036621094,-45.30113220214844,-4.6038818359375,4.6038818359375,-25.28103256225586,-25.28103256225586,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|19|worry|lie,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,lie,worry,head,head,freqblimp_curated,freqblimp_curated,-18.864229202270508,-21.337871551513672,-23.105113983154297,-1.767242431640625,1.767242431640625,2.473642349243164,-2.473642349243164,-0.7144292432498702,-45.457763671875,-48.6189079284668,-50.386146545410156,-1.7672386169433594,1.7672386169433594,-27.281034469604492,-27.281034469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|20|drop|cry,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,cry,drop,head,head,freqblimp_curated,freqblimp_curated,-18.82221221923828,-11.990774154663086,-17.0330810546875,-5.042306900024414,5.042306900024414,-6.831438064575195,6.831438064575195,0.7381032884088606,-45.60324478149414,-35.95930480957031,-41.00161361694336,-5.042308807373047,5.042308807373047,-23.96853256225586,-23.96853256225586,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|21|stop|cough,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,cough,stop,head,head,freqblimp_curated,freqblimp_curated,-16.151996612548828,-16.544958114624023,-21.513214111328125,-4.968255996704102,4.968255996704102,0.3929615020751953,-0.3929615020751953,-12.643111272903774,-44.55802917480469,-40.200992584228516,-45.169246673583984,-4.968254089355469,4.968254089355469,-23.65603256225586,-23.65603256225586,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|0|drop|disagree,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,disagree,drop,head,head,freqblimp_curated,freqblimp_curated,-23.66678237915039,-14.415412902832031,-20.484527587890625,-6.069114685058594,6.069114685058594,-9.25136947631836,9.25136947631836,0.6560233812512086,-49.245216369628906,-36.90010070800781,-42.969215393066406,-6.069114685058594,6.069114685058594,-22.48468780517578,-22.48468780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|2|crash|laugh,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,laugh,crash,head,head,freqblimp_curated,freqblimp_curated,-20.428144454956055,-16.82062339782715,-21.433433532714844,-4.612810134887695,4.612810134887695,-3.6075210571289062,3.6075210571289062,1.278664784443105,-44.6003303527832,-44.27406311035156,-48.886871337890625,-4.6128082275390625,4.6128082275390625,-27.45343780517578,-27.45343780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|4|turn|cough,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,cough,turn,head,head,freqblimp_curated,freqblimp_curated,-16.845394134521484,-16.798099517822266,-19.907039642333984,-3.1089401245117188,3.1089401245117188,-0.04729461669921875,0.04729461669921875,65.73560251653493,-42.205081939697266,-38.34528732299805,-41.454227447509766,-3.1089401245117188,3.1089401245117188,-21.54718780517578,-21.54718780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|5|fold|compete,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,compete,fold,head,head,freqblimp_curated,freqblimp_curated,-18.358238220214844,-14.802974700927734,-18.060781478881836,-3.2578067779541016,3.2578067779541016,-3.5552635192871094,3.5552635192871094,0.9163334195287294,-46.155426025390625,-41.412662506103516,-44.67047119140625,-3.2578086853027344,3.2578086853027344,-26.60968780517578,-26.60968780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|6|twist|smile,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,smile,twist,head,head,freqblimp_curated,freqblimp_curated,-20.650604248046875,-11.613410949707031,-15.555789947509766,-3.9423789978027344,3.9423789978027344,-9.037193298339844,9.037193298339844,0.43623931320877685,-46.479042053222656,-38.56684875488281,-42.50922775268555,-3.9423789978027344,3.9423789978027344,-26.95343780517578,-26.95343780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|7|change|scream,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,scream,change,head,head,freqblimp_curated,freqblimp_curated,-18.114521026611328,-15.785211563110352,-18.93182373046875,-3.1466121673583984,3.1466121673583984,-2.3293094635009766,2.3293094635009766,1.350877681417654,-44.09920883178711,-37.2073974609375,-40.35401153564453,-3.1466140747070312,3.1466140747070312,-21.42218780517578,-21.42218780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|8|close|disappear,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,disappear,close,head,head,freqblimp_curated,freqblimp_curated,-17.738771438598633,-15.97645092010498,-19.125585556030273,-3.149134635925293,3.149134635925293,-1.7623205184936523,1.7623205184936523,1.7869250246357133,-42.59845733642578,-39.27363586425781,-42.42277526855469,-3.149139404296875,3.149139404296875,-23.29718780517578,-23.29718780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|9|freeze|respond,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,respond,freeze,head,head,freqblimp_curated,freqblimp_curated,-22.936857223510742,-14.749774932861328,-21.891244888305664,-7.141469955444336,7.141469955444336,-8.187082290649414,8.187082290649414,0.8722851074308503,-48.04654312133789,-39.609458923339844,-46.75093078613281,-7.141471862792969,7.141471862792969,-24.85968780517578,-24.85968780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|10|accelerate|struggle,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,struggle,accelerate,head,head,freqblimp_curated,freqblimp_curated,-18.8021297454834,-15.957710266113281,-18.153921127319336,-2.1962108612060547,2.1962108612060547,-2.844419479370117,2.844419479370117,0.7721121575543404,-45.66181564331055,-43.81739807128906,-46.01361083984375,-2.1962127685546875,2.1962127685546875,-27.85968780517578,-27.85968780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|11|fade|die,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,die,fade,head,head,freqblimp_curated,freqblimp_curated,-23.7595272064209,-15.59129810333252,-20.033924102783203,-4.442625999450684,4.442625999450684,-8.168229103088379,8.168229103088379,0.5438909638040077,-46.11921691894531,-43.419734954833984,-47.86235809326172,-4.442623138427734,4.442623138427734,-27.82843780517578,-27.82843780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|14|crack|complain,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,complain,crack,head,head,freqblimp_curated,freqblimp_curated,-22.046977996826172,-15.908425331115723,-19.769548416137695,-3.8611230850219727,3.8611230850219727,-6.138552665710449,6.138552665710449,0.6289956762267354,-47.71916580200195,-41.42436218261719,-45.285484313964844,-3.8611221313476562,3.8611221313476562,-25.51593780517578,-25.51593780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|15|shrink|react,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,react,shrink,head,head,freqblimp_curated,freqblimp_curated,-19.789939880371094,-13.761098861694336,-18.760601043701172,-4.999502182006836,4.999502182006836,-6.028841018676758,6.028841018676758,0.8292642261620217,-45.962127685546875,-38.68328857421875,-43.68278884887695,-4.999500274658203,4.999500274658203,-24.92218780517578,-24.92218780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|16|melt|testify,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,testify,melt,head,head,freqblimp_curated,freqblimp_curated,-21.702777862548828,-13.103172302246094,-18.96895408630371,-5.865781784057617,5.865781784057617,-8.599605560302734,8.599605560302734,0.6820989338319282,-44.62496566772461,-40.056610107421875,-45.922393798828125,-5.86578369140625,5.86578369140625,-26.95343780517578,-26.95343780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|17|burn|arrive,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,arrive,burn,head,head,freqblimp_curated,freqblimp_curated,-23.598587036132812,-12.813623428344727,-18.91824722290039,-6.104623794555664,6.104623794555664,-10.784963607788086,10.784963607788086,0.5660310054405159,-43.395774841308594,-36.860809326171875,-42.96543502807617,-6.104625701904297,6.104625701904297,-24.04718780517578,-24.04718780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|20|open|lie,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,lie,open,head,head,freqblimp_curated,freqblimp_curated,-17.900829315185547,-17.3974666595459,-20.97431755065918,-3.5768508911132812,3.5768508911132812,-0.5033626556396484,0.5033626556396484,7.105912310018302,-42.13551330566406,-38.50715255737305,-42.08400344848633,-3.5768508911132812,3.5768508911132812,-21.10968780517578,-21.10968780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|0|accelerate|testify,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,testify,accelerate,head,head,freqblimp_curated,freqblimp_curated,-24.134811401367188,-14.873172760009766,-20.4443359375,-5.571163177490234,5.571163177490234,-9.261638641357422,9.261638641357422,0.6015310457711512,-50.74945831298828,-44.20656967163086,-49.777732849121094,-5.571163177490234,5.571163177490234,-29.33339500427246,-29.33339500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|1|fade|vanish,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,vanish,fade,head,head,freqblimp_curated,freqblimp_curated,-16.674034118652344,-14.788663864135742,-17.614521026611328,-2.825857162475586,2.825857162475586,-1.8853702545166016,1.8853702545166016,1.4988340649301906,-45.00743103027344,-44.49706268310547,-47.32291793823242,-2.825855255126953,2.825855255126953,-29.70839500427246,-29.70839500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|3|soak|chat,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,chat,soak,head,head,freqblimp_curated,freqblimp_curated,-19.0065860748291,-15.879735946655273,-21.162059783935547,-5.282323837280273,5.282323837280273,-3.126850128173828,3.126850128173828,1.6893434673075634,-45.93373107910156,-44.869380950927734,-50.15170669555664,-5.282325744628906,5.282325744628906,-28.98964500427246,-28.98964500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|4|shut|reply,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,reply,shut,head,head,freqblimp_curated,freqblimp_curated,-17.48369789123535,-10.00717544555664,-17.333023071289062,-7.325847625732422,7.325847625732422,-7.476522445678711,7.476522445678711,0.9798469380596354,-44.41084289550781,-38.215572357177734,-45.541419982910156,-7.325847625732422,7.325847625732422,-28.20839500427246,-28.20839500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|5|crack|react,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,react,crack,head,head,freqblimp_curated,freqblimp_curated,-17.232629776000977,-9.661378860473633,-12.630043029785156,-2.9686641693115234,2.9686641693115234,-7.571250915527344,7.571250915527344,0.3920969206321375,-44.69102478027344,-37.838523864746094,-40.80718994140625,-2.9686660766601562,2.9686660766601562,-28.17714500427246,-28.17714500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|6|dim|struggle,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,struggle,dim,head,head,freqblimp_curated,freqblimp_curated,-19.073001861572266,-12.255093574523926,-17.36550521850586,-5.110411643981934,5.110411643981934,-6.81790828704834,6.81790828704834,0.7495571117742875,-46.12514877319336,-41.9322395324707,-47.04264831542969,-5.110408782958984,5.110408782958984,-29.67714500427246,-29.67714500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|8|stretch|complain,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,complain,stretch,head,head,freqblimp_curated,freqblimp_curated,-19.557313919067383,-15.872645378112793,-20.705326080322266,-4.832680702209473,4.832680702209473,-3.68466854095459,3.68466854095459,1.311564567747379,-46.109458923339844,-44.76853942871094,-49.601219177246094,-4.832679748535156,4.832679748535156,-28.89589500427246,-28.89589500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|9|crash|appear,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,appear,crash,head,head,freqblimp_curated,freqblimp_curated,-21.266666412353516,-13.404484748840332,-19.008895874023438,-5.6044111251831055,5.6044111251831055,-7.862181663513184,7.862181663513184,0.7128315479139917,-45.631317138671875,-42.20663070678711,-47.81104278564453,-5.604412078857422,5.604412078857422,-28.80214500427246,-28.80214500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|10|open|disappear,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,disappear,open,head,head,freqblimp_curated,freqblimp_curated,-16.46611213684082,-10.997322082519531,-13.496033668518066,-2.498711585998535,2.498711585998535,-5.468790054321289,5.468790054321289,0.45690391497551114,-42.58075714111328,-35.174468994140625,-37.673179626464844,-2.4987106323242188,2.4987106323242188,-24.17714500427246,-24.17714500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|12|awaken|cough,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_20,6,cough,awaken,head,head,freqblimp_curated,freqblimp_curated,-15.391855239868164,-16.458423614501953,-17.798255920410156,-1.3398323059082031,1.3398323059082031,1.066568374633789,-1.066568374633789,-1.2562085448748097,-44.569000244140625,-42.26057052612305,-43.60040283203125,-1.3398323059082031,1.3398323059082031,-25.80214500427246,-25.80214500427246,1
