split,regime,subtask,template_id,context_id,subject,subject_class,side,licensing_status,verb,sentence,prompt,prompt_token_count,anchor_token_index,coord_0,projection_norm,residual_norm,projection_norm_frac
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,bake,"Tomorrow, the teacher will bake the cup.","Tomorrow, the teacher will bake",7,6,-2.6437530517578125,2.6437530517578125,115.23314666748047,0.022942643919866994
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,struggle,"Tomorrow, the teacher will struggle the cup.","Tomorrow, the teacher will struggle",7,6,-0.9623264074325562,0.9623264074325562,113.45263671875,0.008482186357802958
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,benefit,"Tomorrow, the teacher will benefit the cup.","Tomorrow, the teacher will benefit",7,6,2.193563461303711,2.193563461303711,113.84326171875,0.019268276647966338
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,appear,"Tomorrow, the teacher will appear the cup.","Tomorrow, the teacher will appear",7,6,1.4414966106414795,1.4414966106414795,109.7893295288086,0.013129660385285735
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,burn,"Tomorrow, the teacher will burn the cup.","Tomorrow, the teacher will burn",7,6,-0.04889392852783203,0.04889392852783203,112.06078338623047,0.0004363161406726334
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,respond,"Tomorrow, the teacher will respond the cup.","Tomorrow, the teacher will respond",7,6,2.831587076187134,2.831587076187134,117.5226821899414,0.024093962317935296
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,shrink,"Tomorrow, the teacher will shrink the cup.","Tomorrow, the teacher will shrink",7,6,-0.7170369625091553,0.7170369625091553,107.46107482910156,0.006672527365369086
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,chat,"Tomorrow, the teacher will chat the cup.","Tomorrow, the teacher will chat",7,6,-3.9584591388702393,3.9584591388702393,117.0050048828125,0.03383153688882687
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,open,"Tomorrow, the teacher will open the cup.","Tomorrow, the teacher will open",7,6,-2.1209774017333984,2.1209776401519775,107.22000885009766,0.0197815469602999
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,exist,"Tomorrow, the teacher will exist the cup.","Tomorrow, the teacher will exist",7,6,-1.8168139457702637,1.8168139457702637,114.08415985107422,0.015925207742616833
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,shut,"Tomorrow, the teacher will shut the cup.","Tomorrow, the teacher will shut",7,6,4.972682476043701,4.972682476043701,105.0777587890625,0.04732383459021117
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,arrive,"Tomorrow, the teacher will arrive the cup.","Tomorrow, the teacher will arrive",7,6,-2.1720213890075684,2.1720213890075684,112.57176971435547,0.019294547776222675
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,chip,"Tomorrow, the teacher will chip the cup.","Tomorrow, the teacher will chip",7,6,-1.4152839183807373,1.4152839183807373,108.20670318603516,0.013079447730215939
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,vanish,"Tomorrow, the teacher will vanish the cup.","Tomorrow, the teacher will vanish",7,6,1.1631203889846802,1.1631203889846802,114.01398468017578,0.010201558977588458
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,close,"Tomorrow, the teacher will close the cup.","Tomorrow, the teacher will close",7,6,-3.8353183269500732,3.8353183269500732,107.97311401367188,0.03552104949445502
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,testify,"Tomorrow, the teacher will testify the cup.","Tomorrow, the teacher will testify",7,6,3.0053935050964355,3.0053935050964355,115.8895034790039,0.02593326759434199
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,worry,"Tomorrow, the teacher will worry the cup.","Tomorrow, the teacher will worry",7,6,-2.2031471729278564,2.2031471729278564,114.57756042480469,0.019228434998611658
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,lie,"Tomorrow, the teacher will lie the cup.","Tomorrow, the teacher will lie",7,6,2.374174118041992,2.374174118041992,105.10565185546875,0.022588453390753237
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,drop,"Tomorrow, the teacher will drop the cup.","Tomorrow, the teacher will drop",7,6,0.5419467687606812,0.5419467687606812,104.48422241210938,0.005186876604422825
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,cry,"Tomorrow, the teacher will cry the cup.","Tomorrow, the teacher will cry",7,6,-2.4324817657470703,2.4324817657470703,112.72099304199219,0.02157966941296279
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,stop,"Tomorrow, the teacher will stop the cup.","Tomorrow, the teacher will stop",7,6,-0.336991548538208,0.336991548538208,114.40055847167969,0.0029457159391545417
train,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,cough,"Tomorrow, the teacher will cough the cup.","Tomorrow, the teacher will cough",7,6,-3.913149356842041,3.913149356842041,110.96369934082031,0.03526513066965232
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,drop,"Tomorrow, the doctor will drop the rope.","Tomorrow, the doctor will drop",7,6,0.2450563907623291,0.2450563907623291,95.24391174316406,0.0025729349653671437
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,disagree,"Tomorrow, the doctor will disagree the rope.","Tomorrow, the doctor will disagree",7,6,-10.78201675415039,10.78201675415039,113.68881225585938,0.09483797517283588
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,crash,"Tomorrow, the doctor will crash the rope.","Tomorrow, the doctor will crash",7,6,-2.2772042751312256,2.2772042751312256,101.81415557861328,0.022366283570195097
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,laugh,"Tomorrow, the doctor will laugh the rope.","Tomorrow, the doctor will laugh",7,6,-0.8126011490821838,0.8126011490821838,108.63277435302734,0.007480257720763425
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,turn,"Tomorrow, the doctor will turn the rope.","Tomorrow, the doctor will turn",7,6,0.9963474273681641,0.9963474273681641,95.61878204345703,0.01041999705575984
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,cough,"Tomorrow, the doctor will cough the rope.","Tomorrow, the doctor will cough",7,6,-4.151132106781006,4.151132106781006,107.24171447753906,0.03870818484210664
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,fold,"Tomorrow, the doctor will fold the rope.","Tomorrow, the doctor will fold",7,6,1.4197918176651,1.4197918176651,100.7201919555664,0.01409639705900733
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,compete,"Tomorrow, the doctor will compete the rope.","Tomorrow, the doctor will compete",7,6,-3.4992096424102783,3.4992096424102783,113.52071380615234,0.030824415431227107
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,twist,"Tomorrow, the doctor will twist the rope.","Tomorrow, the doctor will twist",7,6,0.567935585975647,0.567935585975647,108.41734313964844,0.005238420067572675
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,smile,"Tomorrow, the doctor will smile the rope.","Tomorrow, the doctor will smile",7,6,1.1142807006835938,1.1142807006835938,109.94107818603516,0.010135253529150226
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,change,"Tomorrow, the doctor will change the rope.","Tomorrow, the doctor will change",7,6,0.8094064593315125,0.8094064593315125,104.58224487304688,0.007739425179809982
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,scream,"Tomorrow, the doctor will scream the rope.","Tomorrow, the doctor will scream",7,6,-7.487797737121582,7.487797737121582,108.71720123291016,0.06887408480172433
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,close,"Tomorrow, the doctor will close the rope.","Tomorrow, the doctor will close",7,6,-3.9620420932769775,3.9620420932769775,104.32456970214844,0.03797803436514327
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,disappear,"Tomorrow, the doctor will disappear the rope.","Tomorrow, the doctor will disappear",7,6,1.4992198944091797,1.4992198944091797,110.62393188476562,0.013552401084160361
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,freeze,"Tomorrow, the doctor will freeze the rope.","Tomorrow, the doctor will freeze",7,6,-5.586883068084717,5.586883068084717,103.87911987304688,0.05378254142808082
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,respond,"Tomorrow, the doctor will respond the rope.","Tomorrow, the doctor will respond",7,6,2.921746015548706,2.921746015548706,111.01262664794922,0.026319042290696763
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,accelerate,"Tomorrow, the doctor will accelerate the rope.","Tomorrow, the doctor will accelerate",7,6,-1.1623636484146118,1.1623636484146118,113.29265594482422,0.010259832278808135
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,struggle,"Tomorrow, the doctor will struggle the rope.","Tomorrow, the doctor will struggle",7,6,-0.5838904976844788,0.5838904976844788,108.78932189941406,0.0053671673606380255
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,fade,"Tomorrow, the doctor will fade the rope.","Tomorrow, the doctor will fade",7,6,-0.023217499256134033,0.023217499256134033,106.21394348144531,0.00021859182038740457
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,die,"Tomorrow, the doctor will die the rope.","Tomorrow, the doctor will die",7,6,-6.0899858474731445,6.0899858474731445,111.5283203125,0.05460483786009807
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,crack,"Tomorrow, the doctor will crack the rope.","Tomorrow, the doctor will crack",7,6,-0.3968759775161743,0.3968759775161743,101.2261734008789,0.003920685373973925
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,complain,"Tomorrow, the doctor will complain the rope.","Tomorrow, the doctor will complain",7,6,-3.7151107788085938,3.7151107788085938,110.45446014404297,0.03363477376978477
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,shrink,"Tomorrow, the doctor will shrink the rope.","Tomorrow, the doctor will shrink",7,6,-0.41239672899246216,0.41239672899246216,98.80866241455078,0.0041736900279274675
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,react,"Tomorrow, the doctor will react the rope.","Tomorrow, the doctor will react",7,6,3.1575660705566406,3.1575663089752197,111.06137084960938,0.02843082419044646
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,melt,"Tomorrow, the doctor will melt the rope.","Tomorrow, the doctor will melt",7,6,2.148050546646118,2.148050546646118,106.26128387451172,0.0202147994859806
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,testify,"Tomorrow, the doctor will testify the rope.","Tomorrow, the doctor will testify",7,6,2.941408634185791,2.941408634185791,114.38025665283203,0.025716052055326125
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,burn,"Tomorrow, the doctor will burn the rope.","Tomorrow, the doctor will burn",7,6,-0.27943986654281616,0.27943986654281616,106.89713287353516,0.0026141006688496313
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,arrive,"Tomorrow, the doctor will arrive the rope.","Tomorrow, the doctor will arrive",7,6,-2.779503583908081,2.779503583908081,109.76261138916016,0.025322863120060362
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,open,"Tomorrow, the doctor will open the rope.","Tomorrow, the doctor will open",7,6,-3.6354665756225586,3.6354665756225586,103.81753540039062,0.0350178470486873
train,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,lie,"Tomorrow, the doctor will lie the rope.","Tomorrow, the doctor will lie",7,6,2.4444167613983154,2.4444167613983154,98.6144027709961,0.02478762424870917
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,accelerate,"Tomorrow, the student will accelerate the lock.","Tomorrow, the student will accelerate",7,6,0.21056991815567017,0.21056991815567017,119.4555892944336,0.0017627464683687456
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,testify,"Tomorrow, the student will testify the lock.","Tomorrow, the student will testify",7,6,4.097654342651367,4.097654342651367,117.61682891845703,0.03483901394325334
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,fade,"Tomorrow, the student will fade the lock.","Tomorrow, the student will fade",7,6,0.892957329750061,0.892957329750061,113.70889282226562,0.00785301226304095
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,vanish,"Tomorrow, the student will vanish the lock.","Tomorrow, the student will vanish",7,6,1.7565470933914185,1.7565470933914185,115.78173828125,0.015171192965893468
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,soak,"Tomorrow, the student will soak the lock.","Tomorrow, the student will soak",7,6,1.7574646472930908,1.7574646472930908,106.20014190673828,0.01654860921783365
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,chat,"Tomorrow, the student will chat the lock.","Tomorrow, the student will chat",7,6,-4.237303733825684,4.237303733825684,118.08904266357422,0.03588227695178634
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,shut,"Tomorrow, the student will shut the lock.","Tomorrow, the student will shut",7,6,5.4531121253967285,5.4531121253967285,104.89717864990234,0.05198530785653123
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,reply,"Tomorrow, the student will reply the lock.","Tomorrow, the student will reply",7,6,0.30034399032592773,0.30034399032592773,119.39666748046875,0.0025155140144515246
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,crack,"Tomorrow, the student will crack the lock.","Tomorrow, the student will crack",7,6,0.7827332019805908,0.7827332019805908,108.7612075805664,0.007196804995023342
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,react,"Tomorrow, the student will react the lock.","Tomorrow, the student will react",7,6,2.499474287033081,2.499474287033081,120.14888763427734,0.02080314130448932
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,dim,"Tomorrow, the student will dim the lock.","Tomorrow, the student will dim",7,6,2.9079816341400146,2.9079816341400146,108.30765533447266,0.02684927141262238
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,struggle,"Tomorrow, the student will struggle the lock.","Tomorrow, the student will struggle",7,6,-0.14106637239456177,0.14106637239456177,114.88381958007812,0.0012279046162478387
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,stretch,"Tomorrow, the student will stretch the lock.","Tomorrow, the student will stretch",7,6,4.844054698944092,4.844054698944092,108.50496673583984,0.044643621805231806
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,complain,"Tomorrow, the student will complain the lock.","Tomorrow, the student will complain",7,6,-4.342789649963379,4.342789649963379,119.46792602539062,0.03635109266934459
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,crash,"Tomorrow, the student will crash the lock.","Tomorrow, the student will crash",7,6,-2.0231971740722656,2.0231971740722656,109.8105239868164,0.018424437846368585
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,appear,"Tomorrow, the student will appear the lock.","Tomorrow, the student will appear",7,6,4.97223424911499,4.97223424911499,109.00591278076172,0.045614353591216676
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,open,"Tomorrow, the student will open the lock.","Tomorrow, the student will open",7,6,-2.042703151702881,2.042703151702881,107.64553833007812,0.018976198952521867
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,disappear,"Tomorrow, the student will disappear the lock.","Tomorrow, the student will disappear",7,6,1.5439411401748657,1.5439411401748657,114.91425323486328,0.013435593033175252
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,awaken,"Tomorrow, the student will awaken the lock.","Tomorrow, the student will awaken",7,6,1.3659961223602295,1.3659961223602295,113.43971252441406,0.012041604231553787
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,cough,"Tomorrow, the student will cough the lock.","Tomorrow, the student will cough",7,6,-3.9077653884887695,3.9077656269073486,112.97984313964844,0.034588166511057776
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,change,"Tomorrow, the student will change the lock.","Tomorrow, the student will change",7,6,2.503408432006836,2.503408432006836,113.16429138183594,0.022121893765586372
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,scream,"Tomorrow, the student will scream the lock.","Tomorrow, the student will scream",7,6,-6.67753267288208,6.67753267288208,115.11432647705078,0.058007833405630135
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,freeze,"Tomorrow, the student will freeze the lock.","Tomorrow, the student will freeze",7,6,-4.859350204467773,4.859350204467773,110.5738754272461,0.043946639164917964
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,compete,"Tomorrow, the student will compete the lock.","Tomorrow, the student will compete",7,6,-0.19970858097076416,0.19970858097076416,114.71601104736328,0.0017408954438653697
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,melt,"Tomorrow, the student will melt the lock.","Tomorrow, the student will melt",7,6,2.700456380844116,2.700456380844116,112.72736358642578,0.023955642134518042
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,disagree,"Tomorrow, the student will disagree the lock.","Tomorrow, the student will disagree",7,6,-10.396800994873047,10.396800994873047,118.30536651611328,0.08788105984572556
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,move,"Tomorrow, the student will move the lock.","Tomorrow, the student will move",7,6,5.743459224700928,5.743459224700928,110.16472625732422,0.05213519263221587
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,laugh,"Tomorrow, the student will laugh the lock.","Tomorrow, the student will laugh",7,6,-1.2390625476837158,1.2390625476837158,114.87477111816406,0.010786202537101679
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,worry,"Tomorrow, the student will worry the lock.","Tomorrow, the student will worry",7,6,-2.0749049186706543,2.0749049186706543,118.06301879882812,0.017574554164214287
train,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,respond,"Tomorrow, the student will respond the lock.","Tomorrow, the student will respond",7,6,3.4958176612854004,3.4958176612854004,117.70130920410156,0.02970075426453779
