pair_key,regime,subtask,direction,site,clean_verb,corrupt_verb,corrupt_metric,patched_metric,clean_metric,effect,normalized_effect,patched_success
tail|inchoative|inchoative_frame|14,tail,inchoative,good_to_bad,resid_post_layer_23,germinate,raze,-4.0625,5.5,-0.125,9.5625,2.4285714285714284,1
tail|inchoative|inchoative_frame|22,tail,inchoative,good_to_bad,resid_post_layer_23,snipe,deplete,-1.5,3.8125,-2.375,5.3125,-6.071428571428571,1
tail|inchoative|inchoative_frame|25,tail,inchoative,good_to_bad,resid_post_layer_23,fawn,recast,-1.8125,4.0625,-0.0625,5.875,3.357142857142857,1
tail|inchoative|inchoative_frame|36,tail,inchoative,good_to_bad,resid_post_layer_23,seep,douse,-3.875,6.375,0.75,10.25,2.2162162162162162,1
tail|inchoative|inchoative_frame|44,tail,inchoative,good_to_bad,resid_post_layer_23,erode,yearn,1.25,5.5625,0.375,4.3125,-4.928571428571429,1
tail|inchoative|inchoative_frame|47,tail,inchoative,good_to_bad,resid_post_layer_23,reappear,repaint,-1.1875,4.9375,1.4375,6.125,2.3333333333333335,1
tail|inchoative|inchoative_frame|48,tail,inchoative,good_to_bad,resid_post_layer_23,conspire,nag,-2.75,5.125,0.8125,7.875,2.210526315789474,1
xtail|causative|object_frame|0,xtail,causative,bad_to_good,resid_post_layer_23,billow,roil,-4.0,1.3125,-4.0,5.3125,,1
xtail|causative|object_frame|7,xtail,causative,bad_to_good,resid_post_layer_23,calve,naturalize,-5.4375,2.375,-4.125,7.8125,5.9523809523809526,1
xtail|causative|object_frame|8,xtail,causative,bad_to_good,resid_post_layer_23,ossify,contrive,-3.562500238418579,2.9375,-4.3125,6.5,-8.666669421726679,1
xtail|causative|object_frame|14,xtail,causative,bad_to_good,resid_post_layer_23,cavort,globalize,-5.3125,5.9375,-0.1875,11.25,2.1951219512195124,1
xtail|causative|object_frame|20,xtail,causative,bad_to_good,resid_post_layer_23,diffract,regularize,-6.75,2.8125,-7.718749523162842,9.5625,-9.870972600615767,1
xtail|causative|object_frame|27,xtail,causative,bad_to_good,resid_post_layer_23,intermix,lambaste,-8.28125,2.125000238418579,-8.0625,10.40625,47.57142857142857,1
xtail|causative|object_frame|33,xtail,causative,bad_to_good,resid_post_layer_23,exult,misguide,-5.625,9.875,0.4375,15.5,2.556701030927835,1
xtail|causative|object_frame|0,xtail,causative,good_to_bad,resid_post_layer_23,roil,billow,4.0,9.46875,4.0,5.46875,,1
xtail|causative|object_frame|7,xtail,causative,good_to_bad,resid_post_layer_23,naturalize,calve,4.125,13.140625,5.4375,9.015625,6.869047619047619,1
xtail|causative|object_frame|8,xtail,causative,good_to_bad,resid_post_layer_23,contrive,ossify,4.3125,9.875,3.562500238418579,5.5625,-7.416669024362254,1
xtail|causative|object_frame|14,xtail,causative,good_to_bad,resid_post_layer_23,globalize,cavort,0.1875,12.0625,5.3125,11.875,2.317073170731707,1
xtail|causative|object_frame|20,xtail,causative,good_to_bad,resid_post_layer_23,regularize,diffract,7.718749523162842,19.875,6.75,12.15625,-12.548393273331808,1
xtail|causative|object_frame|27,xtail,causative,good_to_bad,resid_post_layer_23,lambaste,intermix,8.0625,19.171875,8.28125,11.109375,50.785714285714285,1
xtail|causative|object_frame|33,xtail,causative,good_to_bad,resid_post_layer_23,misguide,exult,-0.4375,17.8515625,5.625,18.2890625,3.0167525773195876,1
xtail|inchoative|inchoative_frame|0,xtail,inchoative,bad_to_good,resid_post_layer_23,actuate,diffract,4.625,12.1875,4.0,7.5625,-12.1,1
xtail|inchoative|inchoative_frame|4,xtail,inchoative,bad_to_good,resid_post_layer_23,hospitalize,gyrate,-1.625000238418579,13.0,2.75,14.625,3.342857142857143,1
xtail|inchoative|inchoative_frame|5,xtail,inchoative,bad_to_good,resid_post_layer_23,gnash,sinter,-2.0,3.9375,-1.562499761581421,5.9375,13.571421175590965,1
xtail|inchoative|inchoative_frame|9,xtail,inchoative,bad_to_good,resid_post_layer_23,immolate,commingle,0.125,7.875,1.9375001192092896,7.75,4.27586178773934,1
xtail|inchoative|inchoative_frame|10,xtail,inchoative,bad_to_good,resid_post_layer_23,doff,mineralize,-0.875,6.75,1.3125,7.625,3.4857142857142858,1
xtail|inchoative|inchoative_frame|17,xtail,inchoative,bad_to_good,resid_post_layer_23,lambaste,debark,0.375,13.34375,4.8125,12.96875,2.9225352112676055,1
xtail|inchoative|inchoative_frame|37,xtail,inchoative,bad_to_good,resid_post_layer_23,chasten,seethe,-0.9375,10.21875,2.5625,11.15625,3.1875,1
xtail|inchoative|inchoative_frame|0,xtail,inchoative,good_to_bad,resid_post_layer_23,diffract,actuate,-4.0,2.5625,-4.625,6.5625,-10.5,1
xtail|inchoative|inchoative_frame|4,xtail,inchoative,good_to_bad,resid_post_layer_23,gyrate,hospitalize,-2.75,8.875,1.625000238418579,11.625,2.657142857142857,1
xtail|inchoative|inchoative_frame|5,xtail,inchoative,good_to_bad,resid_post_layer_23,sinter,gnash,1.562499761581421,7.3125,2.0,5.75,13.142849980572302,1
xtail|inchoative|inchoative_frame|9,xtail,inchoative,good_to_bad,resid_post_layer_23,commingle,immolate,-1.9375001192092896,5.75,-0.125,7.6875,4.241379031386604,1
xtail|inchoative|inchoative_frame|10,xtail,inchoative,good_to_bad,resid_post_layer_23,mineralize,doff,-1.3125,6.5,0.875,7.8125,3.5714285714285716,1
xtail|inchoative|inchoative_frame|17,xtail,inchoative,good_to_bad,resid_post_layer_23,debark,lambaste,-4.8125,8.0,-0.375,12.8125,2.887323943661972,1
xtail|inchoative|inchoative_frame|37,xtail,inchoative,good_to_bad,resid_post_layer_23,seethe,chasten,-2.5625,6.1875,0.9375,8.75,2.5,1
