pair_key,regime,subtask,direction,site,clean_verb,corrupt_verb,corrupt_metric,patched_metric,clean_metric,effect,normalized_effect,patched_success
tail|causative|object_frame|0,tail,causative,bad_to_good,resid_post_layer_23,decompose,metabolize,-6.40625,-6.40625,-5.9375,0.0,0.0,0
tail|causative|object_frame|6,tail,causative,bad_to_good,resid_post_layer_23,cower,disinfect,-7.125,-7.125,0.8125,0.0,0.0,0
tail|causative|object_frame|9,tail,causative,bad_to_good,resid_post_layer_23,incubate,unwind,-6.875,-6.8125,-9.125,0.0625,-0.027777777777777776,0
tail|causative|object_frame|11,tail,causative,bad_to_good,resid_post_layer_23,recoil,engender,-5.125,-5.0625,-1.312500238418579,0.0625,0.016393443648131552,0
tail|causative|object_frame|14,tail,causative,bad_to_good,resid_post_layer_23,doze,outdo,-7.687499523162842,-7.59375,2.1875,0.0937495231628418,0.00949362259876879,0
tail|causative|object_frame|18,tail,causative,bad_to_good,resid_post_layer_23,stagnate,dispel,-7.375,-7.3125,-0.875,0.0625,0.009615384615384616,0
tail|causative|object_frame|26,tail,causative,bad_to_good,resid_post_layer_23,gush,demean,-5.4375,-5.4375,-0.6875,0.0,0.0,0
tail|causative|object_frame|27,tail,causative,bad_to_good,resid_post_layer_23,snipe,dissipate,-4.9375,-4.9375,-4.1875,0.0,0.0,0
tail|causative|object_frame|28,tail,causative,bad_to_good,resid_post_layer_23,wallow,knead,-9.15625,-9.09375,0.875,0.0625,0.006230529595015576,0
tail|causative|object_frame|29,tail,causative,bad_to_good,resid_post_layer_23,erode,modernize,-6.78125,-6.78125,-7.3125,0.0,-0.0,0
tail|causative|object_frame|33,tail,causative,bad_to_good,resid_post_layer_23,seep,devolve,-2.5625,-2.5625,-4.1875,0.0,-0.0,0
tail|causative|object_frame|0,tail,causative,good_to_bad,resid_post_layer_23,metabolize,decompose,5.9375,5.9375,6.40625,0.0,0.0,1
tail|causative|object_frame|6,tail,causative,good_to_bad,resid_post_layer_23,disinfect,cower,-0.8125,-0.8125,7.125,0.0,0.0,0
tail|causative|object_frame|9,tail,causative,good_to_bad,resid_post_layer_23,unwind,incubate,9.125,9.21875,6.875,0.09375,-0.041666666666666664,1
tail|causative|object_frame|11,tail,causative,good_to_bad,resid_post_layer_23,engender,recoil,1.312500238418579,1.375000238418579,5.125,0.0625,0.016393443648131552,1
tail|causative|object_frame|14,tail,causative,good_to_bad,resid_post_layer_23,outdo,doze,-2.1875,-2.125,7.687499523162842,0.0625,0.006329113924050633,0
tail|causative|object_frame|18,tail,causative,good_to_bad,resid_post_layer_23,dispel,stagnate,0.875,0.875,7.375,0.0,0.0,1
tail|causative|object_frame|26,tail,causative,good_to_bad,resid_post_layer_23,demean,gush,0.6875,0.6875,5.4375,0.0,0.0,1
tail|causative|object_frame|27,tail,causative,good_to_bad,resid_post_layer_23,dissipate,snipe,4.1875,4.1875,4.9375,0.0,0.0,1
tail|causative|object_frame|28,tail,causative,good_to_bad,resid_post_layer_23,knead,wallow,-0.875,-0.8125,9.15625,0.0625,0.006230529595015576,0
tail|causative|object_frame|29,tail,causative,good_to_bad,resid_post_layer_23,modernize,erode,7.3125,7.3125,6.78125,0.0,-0.0,1
tail|causative|object_frame|33,tail,causative,good_to_bad,resid_post_layer_23,devolve,seep,4.1875,4.25,2.5625,0.0625,-0.038461538461538464,1
tail|inchoative|inchoative_frame|1,tail,inchoative,bad_to_good,resid_post_layer_23,allot,wallow,-2.25,-2.187500238418579,3.9375,0.0624997615814209,0.010100971568714489,0
tail|inchoative|inchoative_frame|4,tail,inchoative,bad_to_good,resid_post_layer_23,obligate,croak,-2.4375,-2.375,4.0625,0.0625,0.009615384615384616,0
tail|inchoative|inchoative_frame|6,tail,inchoative,bad_to_good,resid_post_layer_23,extort,persevere,0.1875,0.25,2.8125,0.0625,0.023809523809523808,1
tail|inchoative|inchoative_frame|14,tail,inchoative,bad_to_good,resid_post_layer_23,raze,germinate,0.125,0.125,4.0625,0.0,0.0,1
tail|inchoative|inchoative_frame|22,tail,inchoative,bad_to_good,resid_post_layer_23,deplete,snipe,2.375,2.4375,1.5,0.0625,-0.07142857142857142,1
tail|inchoative|inchoative_frame|25,tail,inchoative,bad_to_good,resid_post_layer_23,recast,fawn,0.0625,0.0625,1.8125,0.0,0.0,1
tail|inchoative|inchoative_frame|36,tail,inchoative,bad_to_good,resid_post_layer_23,douse,seep,-0.75,-0.75,3.875,0.0,0.0,0
tail|inchoative|inchoative_frame|44,tail,inchoative,bad_to_good,resid_post_layer_23,yearn,erode,-0.375,-0.375,-1.25,0.0,-0.0,0
tail|inchoative|inchoative_frame|47,tail,inchoative,bad_to_good,resid_post_layer_23,repaint,reappear,-1.4375,-1.4375,1.1875,0.0,0.0,0
tail|inchoative|inchoative_frame|48,tail,inchoative,bad_to_good,resid_post_layer_23,nag,conspire,-0.8125,-0.75,2.75,0.0625,0.017543859649122806,0
tail|inchoative|inchoative_frame|1,tail,inchoative,good_to_bad,resid_post_layer_23,wallow,allot,-3.9375,-3.875,2.25,0.0625,0.010101010101010102,0
tail|inchoative|inchoative_frame|4,tail,inchoative,good_to_bad,resid_post_layer_23,croak,obligate,-4.0625,-4.0625,2.4375,0.0,0.0,0
tail|inchoative|inchoative_frame|6,tail,inchoative,good_to_bad,resid_post_layer_23,persevere,extort,-2.8125,-2.687500238418579,-0.1875,0.1249997615814209,0.047618956792922246,0
tail|inchoative|inchoative_frame|14,tail,inchoative,good_to_bad,resid_post_layer_23,germinate,raze,-4.0625,-4.0625,-0.125,0.0,0.0,0
tail|inchoative|inchoative_frame|22,tail,inchoative,good_to_bad,resid_post_layer_23,snipe,deplete,-1.5,-1.500000238418579,-2.375,-2.384185791015625e-07,2.724783761160714e-07,0
tail|inchoative|inchoative_frame|25,tail,inchoative,good_to_bad,resid_post_layer_23,fawn,recast,-1.8125,-1.8125001192092896,-0.0625,-1.1920928955078125e-07,-6.811959402901785e-08,0
tail|inchoative|inchoative_frame|36,tail,inchoative,good_to_bad,resid_post_layer_23,seep,douse,-3.875,-3.8125,0.75,0.0625,0.013513513513513514,0
tail|inchoative|inchoative_frame|44,tail,inchoative,good_to_bad,resid_post_layer_23,erode,yearn,1.25,1.25,0.375,0.0,-0.0,1
tail|inchoative|inchoative_frame|47,tail,inchoative,good_to_bad,resid_post_layer_23,reappear,repaint,-1.1875,-1.1875,1.4375,0.0,0.0,0
tail|inchoative|inchoative_frame|48,tail,inchoative,good_to_bad,resid_post_layer_23,conspire,nag,-2.75,-2.750000238418579,0.8125,-2.384185791015625e-07,-6.692451343201754e-08,0
xtail|causative|object_frame|0,xtail,causative,bad_to_good,resid_post_layer_23,billow,roil,-4.0,-4.0,-4.0,0.0,,0
xtail|causative|object_frame|7,xtail,causative,bad_to_good,resid_post_layer_23,calve,naturalize,-5.4375,-5.375,-4.125,0.0625,0.047619047619047616,0
xtail|causative|object_frame|8,xtail,causative,bad_to_good,resid_post_layer_23,ossify,contrive,-3.562500238418579,-3.562499761581421,-4.3125,4.76837158203125e-07,-6.357830797141647e-07,0
xtail|causative|object_frame|14,xtail,causative,bad_to_good,resid_post_layer_23,cavort,globalize,-5.3125,-5.25,-0.1875,0.0625,0.012195121951219513,0
xtail|causative|object_frame|20,xtail,causative,bad_to_good,resid_post_layer_23,diffract,regularize,-6.75,-6.75,-7.718749523162842,0.0,-0.0,0
xtail|causative|object_frame|27,xtail,causative,bad_to_good,resid_post_layer_23,intermix,lambaste,-8.28125,-8.3125,-8.0625,-0.03125,-0.14285714285714285,0
xtail|causative|object_frame|33,xtail,causative,bad_to_good,resid_post_layer_23,exult,misguide,-5.625,-5.625,0.4375,0.0,0.0,0
xtail|causative|object_frame|0,xtail,causative,good_to_bad,resid_post_layer_23,roil,billow,4.0,4.0,4.0,0.0,,1
xtail|causative|object_frame|7,xtail,causative,good_to_bad,resid_post_layer_23,naturalize,calve,4.125,4.125,5.4375,0.0,0.0,1
xtail|causative|object_frame|8,xtail,causative,good_to_bad,resid_post_layer_23,contrive,ossify,4.3125,4.3125,3.562500238418579,0.0,-0.0,1
xtail|causative|object_frame|14,xtail,causative,good_to_bad,resid_post_layer_23,globalize,cavort,0.1875,0.25,5.3125,0.0625,0.012195121951219513,1
xtail|causative|object_frame|20,xtail,causative,good_to_bad,resid_post_layer_23,regularize,diffract,7.718749523162842,7.71875,6.75,4.76837158203125e-07,-4.922192442957942e-07,1
xtail|causative|object_frame|27,xtail,causative,good_to_bad,resid_post_layer_23,lambaste,intermix,8.0625,8.0625,8.28125,0.0,0.0,1
xtail|causative|object_frame|33,xtail,causative,good_to_bad,resid_post_layer_23,misguide,exult,-0.4375,-0.4375,5.625,0.0,0.0,0
xtail|inchoative|inchoative_frame|0,xtail,inchoative,bad_to_good,resid_post_layer_23,actuate,diffract,4.625,4.625,4.0,0.0,-0.0,1
xtail|inchoative|inchoative_frame|4,xtail,inchoative,bad_to_good,resid_post_layer_23,hospitalize,gyrate,-1.625000238418579,-1.624999761581421,2.75,4.76837158203125e-07,1.0899135044642857e-07,0
xtail|inchoative|inchoative_frame|5,xtail,inchoative,bad_to_good,resid_post_layer_23,gnash,sinter,-2.0,-1.999999761581421,-1.562499761581421,2.384185791015625e-07,5.449564552544429e-07,0
xtail|inchoative|inchoative_frame|9,xtail,inchoative,bad_to_good,resid_post_layer_23,immolate,commingle,0.125,0.125,1.9375001192092896,0.0,0.0,1
xtail|inchoative|inchoative_frame|10,xtail,inchoative,bad_to_good,resid_post_layer_23,doff,mineralize,-0.875,-0.875,1.3125,0.0,0.0,0
xtail|inchoative|inchoative_frame|17,xtail,inchoative,bad_to_good,resid_post_layer_23,lambaste,debark,0.375,0.375,4.8125,0.0,0.0,1
xtail|inchoative|inchoative_frame|37,xtail,inchoative,bad_to_good,resid_post_layer_23,chasten,seethe,-0.9375,-0.9375,2.5625,0.0,0.0,0
xtail|inchoative|inchoative_frame|0,xtail,inchoative,good_to_bad,resid_post_layer_23,diffract,actuate,-4.0,-4.0,-4.625,0.0,-0.0,0
xtail|inchoative|inchoative_frame|4,xtail,inchoative,good_to_bad,resid_post_layer_23,gyrate,hospitalize,-2.75,-2.749999761581421,1.625000238418579,2.384185791015625e-07,5.4495675223214284e-08,0
xtail|inchoative|inchoative_frame|5,xtail,inchoative,good_to_bad,resid_post_layer_23,sinter,gnash,1.562499761581421,1.500000238418579,2.0,-0.0624995231628418,-0.14285597509331016,1
xtail|inchoative|inchoative_frame|9,xtail,inchoative,good_to_bad,resid_post_layer_23,commingle,immolate,-1.9375001192092896,-1.9375,-0.125,1.1920928955078125e-07,6.577063818499873e-08,0
xtail|inchoative|inchoative_frame|10,xtail,inchoative,good_to_bad,resid_post_layer_23,mineralize,doff,-1.3125,-1.25,0.875,0.0625,0.02857142857142857,0
xtail|inchoative|inchoative_frame|17,xtail,inchoative,good_to_bad,resid_post_layer_23,debark,lambaste,-4.8125,-4.8125,-0.375,0.0,0.0,0
xtail|inchoative|inchoative_frame|37,xtail,inchoative,good_to_bad,resid_post_layer_23,seethe,chasten,-2.5625,-2.625,0.9375,-0.0625,-0.017857142857142856,0
