pair_key,regime,subtask,direction,site,clean_verb,corrupt_verb,corrupt_metric,patched_metric,clean_metric,effect,normalized_effect,patched_success
head|inchoative|inchoative_frame|40,head,inchoative,good_to_bad,resid_post_layer_23,complain,tend,-3.1875,2.6875,1.874999761581421,5.875,1.1604938271604939,1
head|inchoative|inchoative_frame|49,head,inchoative,good_to_bad,resid_post_layer_23,disagree,assure,-5.625,-0.375,3.000000238418579,5.25,0.6086956521739131,0
tail|causative|object_frame|0,tail,causative,bad_to_good,resid_post_layer_23,decompose,metabolize,-6.40625,-6.0625,-5.9375,0.34375,0.7333333333333333,0
tail|causative|object_frame|6,tail,causative,bad_to_good,resid_post_layer_23,cower,disinfect,7.125,8.375,-0.8125,1.25,-0.15748031496062992,1
tail|causative|object_frame|9,tail,causative,bad_to_good,resid_post_layer_23,incubate,unwind,6.875,9.4375,9.125,2.5625,1.1388888888888888,1
tail|causative|object_frame|11,tail,causative,bad_to_good,resid_post_layer_23,recoil,engender,-5.125,-0.125,-1.312500238418579,5.0,1.311475491850524,0
tail|causative|object_frame|14,tail,causative,bad_to_good,resid_post_layer_23,doze,outdo,-7.687499523162842,-2.625,2.1875,5.062499523162842,0.5126581795607941,0
tail|causative|object_frame|18,tail,causative,bad_to_good,resid_post_layer_23,stagnate,dispel,-7.375,0.6875,-0.875,8.0625,1.2403846153846154,1
tail|causative|object_frame|26,tail,causative,bad_to_good,resid_post_layer_23,gush,demean,-5.4375,-0.5,-0.6875,4.9375,1.0394736842105263,0
tail|causative|object_frame|27,tail,causative,bad_to_good,resid_post_layer_23,snipe,dissipate,-4.9375,-1.8750001192092896,-4.1875,3.0625,4.083333333333333,0
tail|causative|object_frame|28,tail,causative,bad_to_good,resid_post_layer_23,wallow,knead,9.15625,10.90625,-0.875,1.75,-0.17445482866043613,1
tail|causative|object_frame|29,tail,causative,bad_to_good,resid_post_layer_23,erode,modernize,-6.78125,-7.125,-7.3125,-0.34375,0.6470588235294118,0
tail|causative|object_frame|33,tail,causative,bad_to_good,resid_post_layer_23,seep,devolve,2.5625,7.4375,4.1875,4.875,3.0,1
tail|causative|object_frame|0,tail,causative,good_to_bad,resid_post_layer_23,metabolize,decompose,-5.9375,-6.25,-6.40625,-0.3125,0.6666666666666666,0
tail|causative|object_frame|6,tail,causative,good_to_bad,resid_post_layer_23,disinfect,cower,0.8125,2.062499761581421,-7.125,1.249999761581421,-0.15748028492364358,1
tail|causative|object_frame|9,tail,causative,good_to_bad,resid_post_layer_23,unwind,incubate,9.125,6.5,6.875,-2.625,1.1666666666666667,1
tail|causative|object_frame|11,tail,causative,good_to_bad,resid_post_layer_23,engender,recoil,1.312500238418579,6.8125,5.125,5.5,1.4426230410355765,1
tail|causative|object_frame|14,tail,causative,good_to_bad,resid_post_layer_23,outdo,doze,2.1875,-3.75,-7.687499523162842,-5.9375,0.6012658227848101,0
tail|causative|object_frame|18,tail,causative,good_to_bad,resid_post_layer_23,dispel,stagnate,0.875,8.875,7.375,8.0,1.2307692307692308,1
tail|causative|object_frame|26,tail,causative,good_to_bad,resid_post_layer_23,demean,gush,-0.6875,-5.5625,-5.4375,-4.875,1.0263157894736843,0
tail|causative|object_frame|27,tail,causative,good_to_bad,resid_post_layer_23,dissipate,snipe,4.1875,7.46875,4.9375,3.28125,4.375,1
tail|causative|object_frame|28,tail,causative,good_to_bad,resid_post_layer_23,knead,wallow,0.875,2.625,-9.15625,1.75,-0.17445482866043613,1
tail|causative|object_frame|29,tail,causative,good_to_bad,resid_post_layer_23,modernize,erode,-7.3125,-6.90625,-6.78125,0.40625,0.7647058823529411,0
tail|causative|object_frame|33,tail,causative,good_to_bad,resid_post_layer_23,devolve,seep,-4.1875,0.3125,-2.5625,4.5,2.769230769230769,1
tail|inchoative|inchoative_frame|1,tail,inchoative,bad_to_good,resid_post_layer_23,allot,wallow,-2.25,2.5,3.9375,4.75,0.7676767676767676,1
tail|inchoative|inchoative_frame|4,tail,inchoative,bad_to_good,resid_post_layer_23,obligate,croak,-2.4375,5.0,4.0625,7.4375,1.1442307692307692,1
tail|inchoative|inchoative_frame|6,tail,inchoative,bad_to_good,resid_post_layer_23,extort,persevere,0.1875,5.375,2.8125,5.1875,1.9761904761904763,1
tail|inchoative|inchoative_frame|14,tail,inchoative,bad_to_good,resid_post_layer_23,raze,germinate,-0.125,1.5,-4.0625,1.625,-0.4126984126984127,1
tail|inchoative|inchoative_frame|22,tail,inchoative,bad_to_good,resid_post_layer_23,deplete,snipe,-2.375,0.875,-1.5,3.25,3.7142857142857144,1
tail|inchoative|inchoative_frame|25,tail,inchoative,bad_to_good,resid_post_layer_23,recast,fawn,-0.0625,0.4375,-1.8125,0.5,-0.2857142857142857,1
tail|inchoative|inchoative_frame|36,tail,inchoative,bad_to_good,resid_post_layer_23,douse,seep,0.75,-0.0625,-3.875,-0.8125,0.17567567567567569,0
tail|inchoative|inchoative_frame|44,tail,inchoative,bad_to_good,resid_post_layer_23,yearn,erode,-0.375,0.8125,-1.25,1.1875,-1.3571428571428572,1
tail|inchoative|inchoative_frame|47,tail,inchoative,bad_to_good,resid_post_layer_23,repaint,reappear,1.4375,2.625,-1.1875,1.1875,-0.4523809523809524,1
tail|inchoative|inchoative_frame|48,tail,inchoative,bad_to_good,resid_post_layer_23,nag,conspire,-0.8125,3.75,2.75,4.5625,1.280701754385965,1
tail|inchoative|inchoative_frame|1,tail,inchoative,good_to_bad,resid_post_layer_23,wallow,allot,-3.9375,1.9375,2.25,5.875,0.9494949494949495,1
tail|inchoative|inchoative_frame|4,tail,inchoative,good_to_bad,resid_post_layer_23,croak,obligate,-4.0625,0.875,2.4375,4.9375,0.7596153846153846,1
tail|inchoative|inchoative_frame|6,tail,inchoative,good_to_bad,resid_post_layer_23,persevere,extort,-2.8125,2.624999761581421,-0.1875,5.4375,2.0714285714285716,1
tail|inchoative|inchoative_frame|14,tail,inchoative,good_to_bad,resid_post_layer_23,germinate,raze,4.0625,5.625,0.125,1.5625,-0.3968253968253968,1
tail|inchoative|inchoative_frame|22,tail,inchoative,good_to_bad,resid_post_layer_23,snipe,deplete,1.5,4.6875,2.375,3.1875,3.642857142857143,1
tail|inchoative|inchoative_frame|25,tail,inchoative,good_to_bad,resid_post_layer_23,fawn,recast,-1.8125,-2.1875,-0.0625,-0.375,-0.21428571428571427,0
tail|inchoative|inchoative_frame|36,tail,inchoative,good_to_bad,resid_post_layer_23,seep,douse,-3.875,-3.0625,0.75,0.8125,0.17567567567567569,0
tail|inchoative|inchoative_frame|44,tail,inchoative,good_to_bad,resid_post_layer_23,erode,yearn,-1.25,-2.4375,-0.375,-1.1875,-1.3571428571428572,0
tail|inchoative|inchoative_frame|47,tail,inchoative,good_to_bad,resid_post_layer_23,reappear,repaint,1.1875,2.437499761581421,-1.4375,1.249999761581421,-0.4761903853643508,1
tail|inchoative|inchoative_frame|48,tail,inchoative,good_to_bad,resid_post_layer_23,conspire,nag,-2.75,3.1875,0.8125,5.9375,1.6666666666666667,1
xtail|causative|object_frame|0,xtail,causative,bad_to_good,resid_post_layer_23,billow,roil,-4.0,-1.125,-4.0,2.875,,0
xtail|causative|object_frame|7,xtail,causative,bad_to_good,resid_post_layer_23,calve,naturalize,-5.4375,-1.5000001192092896,-4.125,3.9375,3.0,0
xtail|causative|object_frame|8,xtail,causative,bad_to_good,resid_post_layer_23,ossify,contrive,3.562500238418579,7.9375,4.3125,4.375,5.833335187700649,1
xtail|causative|object_frame|14,xtail,causative,bad_to_good,resid_post_layer_23,cavort,globalize,5.3125,3.4375,0.1875,-1.875,0.36585365853658536,1
xtail|causative|object_frame|20,xtail,causative,bad_to_good,resid_post_layer_23,diffract,regularize,-6.75,-7.875,-7.718749523162842,-1.125,1.1612908941900901,0
xtail|causative|object_frame|27,xtail,causative,bad_to_good,resid_post_layer_23,intermix,lambaste,-8.28125,0.25,-8.0625,8.53125,39.0,1
xtail|causative|object_frame|33,xtail,causative,bad_to_good,resid_post_layer_23,exult,misguide,-5.625,-0.125,0.4375,5.5,0.9072164948453608,0
xtail|causative|object_frame|0,xtail,causative,good_to_bad,resid_post_layer_23,roil,billow,4.0,7.03125,4.0,3.03125,,1
xtail|causative|object_frame|7,xtail,causative,good_to_bad,resid_post_layer_23,naturalize,calve,4.125,8.625,5.4375,4.5,3.4285714285714284,1
xtail|causative|object_frame|8,xtail,causative,good_to_bad,resid_post_layer_23,contrive,ossify,-4.3125,-0.625,-3.562500238418579,3.6875,4.916668229633404,0
xtail|causative|object_frame|14,xtail,causative,good_to_bad,resid_post_layer_23,globalize,cavort,0.1875,2.1875,5.3125,2.0,0.3902439024390244,1
xtail|causative|object_frame|20,xtail,causative,good_to_bad,resid_post_layer_23,regularize,diffract,-7.718749523162842,-6.375,-6.75,1.3437495231628418,1.38709696473003,0
xtail|causative|object_frame|27,xtail,causative,good_to_bad,resid_post_layer_23,lambaste,intermix,8.0625,17.3603515625,8.28125,9.2978515625,42.504464285714285,1
xtail|causative|object_frame|33,xtail,causative,good_to_bad,resid_post_layer_23,misguide,exult,-0.4375,6.187499523162842,5.625,6.624999523162842,1.0927834265010874,1
xtail|inchoative|inchoative_frame|0,xtail,inchoative,bad_to_good,resid_post_layer_23,actuate,diffract,-4.625,-1.249999761581421,-4.0,3.375000238418579,5.400000381469726,0
xtail|inchoative|inchoative_frame|4,xtail,inchoative,bad_to_good,resid_post_layer_23,hospitalize,gyrate,1.625000238418579,1.5,-2.75,-0.1250002384185791,0.028571483067103793,1
xtail|inchoative|inchoative_frame|5,xtail,inchoative,bad_to_good,resid_post_layer_23,gnash,sinter,2.0,5.25,1.562499761581421,3.25,-7.428567380323475,1
xtail|inchoative|inchoative_frame|9,xtail,inchoative,bad_to_good,resid_post_layer_23,immolate,commingle,0.125,1.125,1.9375001192092896,1.0,0.5517241016437858,1
xtail|inchoative|inchoative_frame|10,xtail,inchoative,bad_to_good,resid_post_layer_23,doff,mineralize,-0.875,2.125000238418579,1.3125,3.000000238418579,1.3714286804199218,1
xtail|inchoative|inchoative_frame|17,xtail,inchoative,bad_to_good,resid_post_layer_23,lambaste,debark,0.375,5.3125,4.8125,4.9375,1.1126760563380282,1
xtail|inchoative|inchoative_frame|37,xtail,inchoative,bad_to_good,resid_post_layer_23,chasten,seethe,-0.9375,0.3125,2.5625,1.25,0.35714285714285715,1
xtail|inchoative|inchoative_frame|0,xtail,inchoative,good_to_bad,resid_post_layer_23,diffract,actuate,-4.0,-6.9375,-4.625,-2.9375,4.7,0
xtail|inchoative|inchoative_frame|4,xtail,inchoative,good_to_bad,resid_post_layer_23,gyrate,hospitalize,2.75,2.6875,-1.625000238418579,-0.0625,0.014285714285714285,1
xtail|inchoative|inchoative_frame|5,xtail,inchoative,good_to_bad,resid_post_layer_23,sinter,gnash,-1.562499761581421,1.625,-2.0,3.187499761581421,-7.285709770360799,1
xtail|inchoative|inchoative_frame|9,xtail,inchoative,good_to_bad,resid_post_layer_23,commingle,immolate,1.9375001192092896,0.9375,0.125,-1.0000001192092896,0.551724167414424,1
xtail|inchoative|inchoative_frame|10,xtail,inchoative,good_to_bad,resid_post_layer_23,mineralize,doff,-1.3125,1.8125,0.875,3.125,1.4285714285714286,1
xtail|inchoative|inchoative_frame|17,xtail,inchoative,good_to_bad,resid_post_layer_23,debark,lambaste,-4.8125,0.0625,-0.375,4.875,1.0985915492957747,1
xtail|inchoative|inchoative_frame|37,xtail,inchoative,good_to_bad,resid_post_layer_23,seethe,chasten,2.5625,1.6250001192092896,-0.9375,-0.9374998807907104,0.26785710879734587,1
