pair_key,regime,subtask,direction,site,clean_verb,corrupt_verb,corrupt_metric,patched_metric,clean_metric,effect,normalized_effect,patched_success
head|causative|object_frame|18,head,causative,good_to_bad,resid_post_layer_23,exhibit,respond,-0.4375,-0.5625,6.124999523162842,-0.125,-0.019047620431636297,0
head|causative|object_frame|19,head,causative,good_to_bad,resid_post_layer_23,settle,thrive,-1.812500238418579,-1.750000238418579,5.0625,0.0625,0.00909090909090909,0
head|causative|object_frame|21,head,causative,good_to_bad,resid_post_layer_23,lace,disappear,-2.624999761581421,-2.6875,8.625,-0.0625002384185791,-0.005555576748318142,0
head|causative|object_frame|25,head,causative,good_to_bad,resid_post_layer_23,incorporate,agree,1.125,0.9375,7.4375,-0.1875,-0.0297029702970297,1
head|causative|object_frame|26,head,causative,good_to_bad,resid_post_layer_23,assist,differ,0.4375,0.4375,5.8125,0.0,0.0,1
head|inchoative|inchoative_frame|0,head,inchoative,bad_to_good,resid_post_layer_23,announce,flee,1.7500001192092896,1.7499998807907104,6.1875,-2.384185791015625e-07,-5.3728130501760565e-08,1
head|inchoative|inchoative_frame|1,head,inchoative,bad_to_good,resid_post_layer_23,intend,descend,-0.1875,-0.125,2.312500238418579,0.0625,0.024999997615814437,0
head|inchoative|inchoative_frame|2,head,inchoative,bad_to_good,resid_post_layer_23,complete,arrive,-0.6875,-0.6875,5.4375,0.0,0.0,0
head|inchoative|inchoative_frame|3,head,inchoative,bad_to_good,resid_post_layer_23,carry,collaborate,2.5,2.5,6.34375,0.0,0.0,1
head|inchoative|inchoative_frame|4,head,inchoative,bad_to_good,resid_post_layer_23,delete,appear,1.875,2.0625,3.937499761581421,0.1875,0.09090910141790001,1
head|inchoative|inchoative_frame|5,head,inchoative,bad_to_good,resid_post_layer_23,send,zoom,-0.3125,-0.5,7.40625,-0.1875,-0.024291497975708502,0
head|inchoative|inchoative_frame|9,head,inchoative,bad_to_good,resid_post_layer_23,eliminate,react,0.6875,0.5625,6.84375,-0.125,-0.02030456852791878,1
head|inchoative|inchoative_frame|10,head,inchoative,bad_to_good,resid_post_layer_23,interview,emerge,-0.125,-0.1875,4.0625,-0.0625,-0.014925373134328358,0
head|inchoative|inchoative_frame|20,head,inchoative,bad_to_good,resid_post_layer_23,forbid,arise,-1.5,-1.5,5.59375,0.0,0.0,0
head|inchoative|inchoative_frame|25,head,inchoative,bad_to_good,resid_post_layer_23,launch,pray,-0.1875,-0.25,3.375,-0.0625,-0.017543859649122806,0
head|inchoative|inchoative_frame|33,head,inchoative,bad_to_good,resid_post_layer_23,assign,proceed,2.1875,2.25,6.28125,0.0625,0.015267175572519083,1
head|inchoative|inchoative_frame|37,head,inchoative,bad_to_good,resid_post_layer_23,motivate,differ,-2.000000238418579,-2.0625,5.125,-0.0624997615814209,-0.008771896362304688,0
head|inchoative|inchoative_frame|40,head,inchoative,bad_to_good,resid_post_layer_23,tend,complain,-1.874999761581421,-1.812499761581421,3.1875,0.0625,0.012345679012345678,0
head|inchoative|inchoative_frame|49,head,inchoative,bad_to_good,resid_post_layer_23,assure,disagree,-3.000000238418579,-3.0625,5.625,-0.0624997615814209,-0.0072463491688603944,0
head|inchoative|inchoative_frame|0,head,inchoative,good_to_bad,resid_post_layer_23,flee,announce,-6.1875,-6.1875,-1.7500001192092896,0.0,0.0,0
head|inchoative|inchoative_frame|1,head,inchoative,good_to_bad,resid_post_layer_23,descend,intend,-2.312500238418579,-2.25,0.1875,0.0625002384185791,0.025000092983236983,0
head|inchoative|inchoative_frame|2,head,inchoative,good_to_bad,resid_post_layer_23,arrive,complete,-5.4375,-5.4375,0.6875,0.0,0.0,0
head|inchoative|inchoative_frame|3,head,inchoative,good_to_bad,resid_post_layer_23,collaborate,carry,-6.34375,-6.40625,-2.5,-0.0625,-0.016260162601626018,0
head|inchoative|inchoative_frame|4,head,inchoative,good_to_bad,resid_post_layer_23,appear,delete,-3.937499761581421,-3.8125,-1.875,0.1249997615814209,0.060605952015033146,0
head|inchoative|inchoative_frame|5,head,inchoative,good_to_bad,resid_post_layer_23,zoom,send,-7.40625,-7.53125,0.3125,-0.125,-0.016194331983805668,0
head|inchoative|inchoative_frame|9,head,inchoative,good_to_bad,resid_post_layer_23,react,eliminate,-6.84375,-6.9375,-0.6875,-0.09375,-0.015228426395939087,0
head|inchoative|inchoative_frame|10,head,inchoative,good_to_bad,resid_post_layer_23,emerge,interview,-4.0625,-4.0625,0.125,0.0,0.0,0
head|inchoative|inchoative_frame|20,head,inchoative,good_to_bad,resid_post_layer_23,arise,forbid,-5.59375,-5.6875,1.5,-0.09375,-0.013215859030837005,0
head|inchoative|inchoative_frame|25,head,inchoative,good_to_bad,resid_post_layer_23,pray,launch,-3.375,-3.500000238418579,0.1875,-0.1250002384185791,-0.03508778622275904,0
head|inchoative|inchoative_frame|33,head,inchoative,good_to_bad,resid_post_layer_23,proceed,assign,-6.28125,-6.21875,-2.1875,0.0625,0.015267175572519083,0
head|inchoative|inchoative_frame|37,head,inchoative,good_to_bad,resid_post_layer_23,differ,motivate,-5.125,-5.125,2.000000238418579,0.0,0.0,0
head|inchoative|inchoative_frame|40,head,inchoative,good_to_bad,resid_post_layer_23,complain,tend,-3.1875,-3.125,1.874999761581421,0.0625,0.012345679012345678,0
head|inchoative|inchoative_frame|49,head,inchoative,good_to_bad,resid_post_layer_23,disagree,assure,-5.625,-5.6875,3.000000238418579,-0.0625,-0.007246376811594203,0
