pair_key,regime,subtask,direction,site,clean_verb,corrupt_verb,corrupt_metric,patched_metric,clean_metric,effect,normalized_effect,patched_success
head|causative|object_frame|6,head,causative,good_to_bad,resid_post_layer_23,do,do,7.34375,7.34375,7.34375,0.0,,1
head|causative|object_frame|8,head,causative,good_to_bad,resid_post_layer_23,do,do,7.34375,7.34375,7.34375,0.0,,1
head|causative|object_frame|11,head,causative,good_to_bad,resid_post_layer_23,do,do,7.34375,7.34375,7.34375,0.0,,1
head|causative|object_frame|12,head,causative,good_to_bad,resid_post_layer_23,do,do,7.34375,7.34375,7.34375,0.0,,1
head|causative|object_frame|15,head,causative,good_to_bad,resid_post_layer_23,do,do,7.34375,7.34375,7.34375,0.0,,1
head|causative|object_frame|17,head,causative,good_to_bad,resid_post_layer_23,do,do,7.218749523162842,7.218749523162842,7.218749523162842,0.0,,1
head|causative|object_frame|18,head,causative,good_to_bad,resid_post_layer_23,do,do,7.218749523162842,7.218749523162842,7.218749523162842,0.0,,1
head|causative|object_frame|19,head,causative,good_to_bad,resid_post_layer_23,do,do,7.218749523162842,7.218749523162842,7.218749523162842,0.0,,1
head|causative|object_frame|21,head,causative,good_to_bad,resid_post_layer_23,do,do,7.218749523162842,7.218749523162842,7.218749523162842,0.0,,1
head|causative|object_frame|26,head,causative,good_to_bad,resid_post_layer_23,do,do,7.218749523162842,7.218749523162842,7.218749523162842,0.0,,1
head|inchoative|inchoative_frame|0,head,inchoative,bad_to_good,resid_post_layer_23,do,do,2.4375,2.4375,2.4375,0.0,,1
head|inchoative|inchoative_frame|3,head,inchoative,bad_to_good,resid_post_layer_23,do,do,2.4375,2.4375,2.4375,0.0,,1
head|inchoative|inchoative_frame|4,head,inchoative,bad_to_good,resid_post_layer_23,do,do,2.4375,2.4375,2.4375,0.0,,1
head|inchoative|inchoative_frame|9,head,inchoative,bad_to_good,resid_post_layer_23,do,do,2.4375,2.4375,2.4375,0.0,,1
head|inchoative|inchoative_frame|10,head,inchoative,bad_to_good,resid_post_layer_23,do,do,2.4375,2.4375,2.4375,0.0,,1
head|inchoative|inchoative_frame|17,head,inchoative,bad_to_good,resid_post_layer_23,do,do,2.4375,2.4375,2.4375,0.0,,1
head|inchoative|inchoative_frame|20,head,inchoative,bad_to_good,resid_post_layer_23,do,do,2.4375,2.4375,2.4375,0.0,,1
head|inchoative|inchoative_frame|22,head,inchoative,bad_to_good,resid_post_layer_23,do,do,2.4375,2.4375,2.4375,0.0,,1
head|inchoative|inchoative_frame|33,head,inchoative,bad_to_good,resid_post_layer_23,do,do,2.500000238418579,2.500000238418579,2.500000238418579,0.0,,1
head|inchoative|inchoative_frame|37,head,inchoative,bad_to_good,resid_post_layer_23,do,do,2.500000238418579,2.500000238418579,2.500000238418579,0.0,,1
head|inchoative|inchoative_frame|40,head,inchoative,bad_to_good,resid_post_layer_23,do,do,2.500000238418579,2.500000238418579,2.500000238418579,0.0,,1
head|inchoative|inchoative_frame|42,head,inchoative,bad_to_good,resid_post_layer_23,do,do,2.500000238418579,2.500000238418579,2.500000238418579,0.0,,1
head|inchoative|inchoative_frame|49,head,inchoative,bad_to_good,resid_post_layer_23,do,do,2.500000238418579,2.500000238418579,2.500000238418579,0.0,,1
head|inchoative|inchoative_frame|0,head,inchoative,good_to_bad,resid_post_layer_23,do,do,-2.4375,-2.4375,-2.4375,0.0,,0
head|inchoative|inchoative_frame|3,head,inchoative,good_to_bad,resid_post_layer_23,do,do,-2.4375,-2.4375,-2.4375,0.0,,0
head|inchoative|inchoative_frame|4,head,inchoative,good_to_bad,resid_post_layer_23,do,do,-2.4375,-2.4375,-2.4375,0.0,,0
head|inchoative|inchoative_frame|9,head,inchoative,good_to_bad,resid_post_layer_23,do,do,-2.4375,-2.4375,-2.4375,0.0,,0
head|inchoative|inchoative_frame|10,head,inchoative,good_to_bad,resid_post_layer_23,do,do,-2.4375,-2.4375,-2.4375,0.0,,0
head|inchoative|inchoative_frame|17,head,inchoative,good_to_bad,resid_post_layer_23,do,do,-2.4375,-2.4375,-2.4375,0.0,,0
head|inchoative|inchoative_frame|20,head,inchoative,good_to_bad,resid_post_layer_23,do,do,-2.4375,-2.4375,-2.4375,0.0,,0
head|inchoative|inchoative_frame|22,head,inchoative,good_to_bad,resid_post_layer_23,do,do,-2.4375,-2.4375,-2.4375,0.0,,0
head|inchoative|inchoative_frame|33,head,inchoative,good_to_bad,resid_post_layer_23,do,do,-2.500000238418579,-2.500000238418579,-2.500000238418579,0.0,,0
head|inchoative|inchoative_frame|37,head,inchoative,good_to_bad,resid_post_layer_23,do,do,-2.500000238418579,-2.500000238418579,-2.500000238418579,0.0,,0
head|inchoative|inchoative_frame|40,head,inchoative,good_to_bad,resid_post_layer_23,do,do,-2.500000238418579,-2.500000238418579,-2.500000238418579,0.0,,0
head|inchoative|inchoative_frame|42,head,inchoative,good_to_bad,resid_post_layer_23,do,do,-2.500000238418579,-2.500000238418579,-2.500000238418579,0.0,,0
head|inchoative|inchoative_frame|49,head,inchoative,good_to_bad,resid_post_layer_23,do,do,-2.500000238418579,-2.500000238418579,-2.500000238418579,0.0,,0
